Kunde;customname;customform;name;fieldobjectid;fieldparentid;fieldparenttype;elementtype;fieldtype;blocktype;specialtype;fieldrelation;fieldlabel;language
ipw;form2515206;2515206;Dispensation;2515214;2515207;customformelement;field;userrelation_multiple;;;;Dispensation godkendt af;DA
ipw;form2515340;2515340;Audit skabelon;2515341;;customform;block;;layout_fieldset;;;Audit information;DA
ipw;form2515340;2515340;Audit skabelon;2515342;2515341;customformelement;field;relation;;;form2253541;Type;DA
ipw;form2515340;2515340;Audit skabelon;2515343;2515341;customformelement;field;string;;;;Emne/omrÃ¥de;DA
ipw;form2515340;2515340;Audit skabelon;2515344;2515341;customformelement;field;text;;;;Beskrivelse;DA
ipw;form2515340;2515340;Audit skabelon;2515360;2515341;customformelement;field;text;;;;Kommentar;DA
ipw;form1654140;1654140;Audit;2515368;2253532;customformelement;field;relation;;;form2515340;Skabelon;DA
ipw;form2515340;2515340;Audit skabelon;2515418;2515341;customformelement;field;multiselect;;;form1885641;Ã…rshjulskontrolpunkter;DA
ipw;form1654140;1654140;Audit;2515427;2253532;customformelement;field;multiselect;;;form1885641;Ã…rshjulspunkter;DA
ipw;form1654140;1654140;Audit;2515437;2253532;customformelement;field;attachfile;;;;Filer;DA
ipw;form2515206;2515206;Dispensation;2516732;2515207;customformelement;special;;;layout_text;;HUSK at kontrollere adgange er konfigureret til deres oprindelige tilstand;DA
ipw;form2515206;2515206;Dispensation;2516737;2515207;customformelement;field;relation_multiple;;;form4129;Systemer;DA
ipw;form1600633;1600633;Test bandit;2518396;;customform;field;attachfile;;;;Fil fra PC;DA
ipw;form1201835;1201835;Kontraktstyring;2519332;;customform;field;text;;;;SÃ¦rlige aftaleforhold;DA
ipw;form2029737;2029737;Opdateringsindstillinger;2520345;;customform;field;checkbox;;;;Autoopdatering automatisk stoppet pga. issue status;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2524629;2481473;customformelement;field;date;;;;Seneste evalueringsdato;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2524632;2481473;customformelement;field;integer;;;;Evalueringsinterval (Ã¥r);DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2524756;2481473;customformelement;field;relation;;;form2421554;Samlet evaluering;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2524633;2481473;customformelement;field;date;;;;NÃ¦ste evalueringsdato;DA
ipw;form829798;829798;Lead til salg;2526486;;customform;field;combo;;;;Lead via;DA
ipw;form829798;829798;Lead til salg;2526504;;customform;field;combo;;;;Status fra salg;DA
ipw;form829798;829798;Lead til salg;2526557;;customform;special;;;created;;Lead oprettet;DA
ipw;form829798;829798;Lead til salg;2526594;;customform;field;date;;;;Tilbudsdato;DA
ipw;form1196047;1196047;SikkerhedshÃ¦ndelse;2526569;;customform;field;attachfile;;;;Filer;DA
ipw;form829798;829798;Lead til salg;2526797;;customform;field;listselect;;;ipwtask;Tilknyt tilbudssag;DA
ipw;form2349722;2349722;Esbens Anywhere Testformular;2527500;;customform;block;;layout_fieldset;;;Info;DA
ipw;form2349722;2349722;Esbens Anywhere Testformular;2527503;2527500;customformelement;field;date;;;;Dato for besÃ¸g;DA
ipw;form2349722;2349722;Esbens Anywhere Testformular;2527504;2527500;customformelement;special;;;createdby;;Oprettet af;DA
ipw;form2349722;2349722;Esbens Anywhere Testformular;2527505;2527500;customformelement;special;;;created;;Dato oprettelse;DA
ipw;form2349722;2349722;Esbens Anywhere Testformular;2527507;2527500;customformelement;field;relation;;;department;Lokation (samleplads);DA
ipw;form2349722;2349722;Esbens Anywhere Testformular;2527508;2527500;customformelement;field;radiobutton;;;;Kontrol af bil;DA
ipw;form2253424;2253424;Findings;2528917;2253583;customformelement;field;attachfile;;;;Filer;DA
ipw;form4132;1248452;LeverandÃ¸rer / databehandlere;2530227;2481473;customformelement;field;text;;;;Kommentar;DA
ipw;form4129;1248442;Informationsaktiver;2534363;;customform;block;;layout_fieldset;;;BÃ¦redygtighed;DA
ipw;form4129;1248442;Informationsaktiver;2534364;2534363;customformelement;field;combo;;;;Vedvarende energi;DA
ipw;form4129;1248442;Informationsaktiver;2534365;2534363;customformelement;field;url;;;;Sustainability report;DA
ipw;form2386175;2386175;Risikovurdering;2534394;2386345;customformelement;field;text;;;;Kommentar;DA
ipw;form2515340;2515340;Audit skabelon;2542494;2515341;customformelement;field;string;;;;Hyppighed;DA
ipw;form2485976;2485976;2024-01-08 - JS Test;2554980;;customform;field;url;;;;URL;DA
ipw;form46543;2555034;Tilmelding Personaleforening;2555035;;customform;special;;;layout_fixedimage;;Personaleforening;EN
ipw;form46543;2555034;Tilmelding Personaleforening;2555036;;customform;special;;;layout_linebreak;;Blank linje;EN
ipw;form46543;2555034;Tilmelding Personaleforening;2555037;;customform;field;radiobutton;;;;Jeg Ã¸nsker at tilmelde mig personaleforeningen og Gavekassen:;EN
ipw;form46543;2555034;Tilmelding Personaleforening;2555041;;customform;field;string;;;;Navneforslag til personaleforeningen:;EN
ipw;form46543;2555034;Tilmelding Personaleforening;2555046;;customform;field;confirmcheckbox;;;;BekrÃ¦ft;EN
ipw;form1987979;1987979;Intern tilmeldingsformular til fest;2555705;;customform;special;;;layout_text;;"&#9728;&#65039;&#129395;IPW SOMMERFEST 2024 - 14. juni&#129395;&#9728;&#65039;";DA
ipw;form936826;936826;Opsigelse af lÃ¸sning;2555997;;customform;block;;layout_fieldset;;;UdgÃ¥et felter;DA
ipw;form2556177;2556177;Personaleforening - Forslag;2556178;;customform;field;string;;;;Titel;DA
ipw;form2556177;2556177;Personaleforening - Forslag;2556179;;customform;field;text;;;;Beskrivelse;DA
ipw;form1329139;1329139;Leverancer;2558880;2574319;customformelement;field;multiselect;;;form2350590;Potentialevurdering;DA
ipw;form1600633;1600633;Test bandit;2561738;;customform;field;inline;;;form1704636;Indlejret med 8 rÃ¦kker;DA
ipw;form2485976;2485976;2024-01-08 - JS Test;2563144;;customform;field;string;;;;Signatur;DA
ipw;form1329139;1329139;Leverancer;2563373;1361499;customformelement;field;radiobutton;;;;Skal kunden have EAN fakturering;DA
ipw;form1329139;1329139;Leverancer;2563380;1361499;customformelement;field;confirmcheckbox;;;;Jill er sat pÃ¥ i faktura email (jlr@ipwsystems.dk);DA
ipw;form2485976;2485976;2024-01-08 - JS Test;2564214;;customform;field;relation;;;user;bRUGERE;DA
ipw;form2485976;2485976;2024-01-08 - JS Test;2564215;;customform;field;relation_multiple;;;user;TASDG;DA
ipw;form2485976;2485976;2024-01-08 - JS Test;2565851;;customform;field;html;;;;HTML;DA
ipw;form2386175;2386175;Risikovurdering;2568664;2386176;customformelement;field;autonum;;;;Risiko id;DA
ipw;form2568669;2568669;ISO27002 kontroller;2568670;;customform;field;string;;;;Tekst;DA
ipw;form2386175;2386175;Risikovurdering;2569971;2386176;customformelement;field;relation_multiple;;;form1359330;ISO 27002 kontroller;DA
ipw;form2386175;2386175;Risikovurdering;2569983;2386176;customformelement;field;text;;;;Kommentar;DA
ipw;form2569995;2569995;RisikohÃ¥ndering;2569997;;customform;field;string;;;;Text;DA
ipw;form2386175;2386175;Risikovurdering;2570004;2386176;customformelement;field;relation;;;form2569995;HÃ¥ndtering;DA
ipw;form2386175;2386175;Risikovurdering;2570008;2386176;customformelement;field;userrelation;;;;Risikoejer;DA
ipw;form2570015;2570015;Risikosandsynlighed;2570016;;customform;field;string;;;;Sandsynlighed;DA
ipw;form2386175;2386175;Risikovurdering;2570027;2386345;customformelement;field;combo;;;;Sandsynlighed;DA
ipw;form2570015;2570015;Risikosandsynlighed;2570018;;customform;field;decimal;;;;Sortering;DA
ipw;form2386175;2386175;Risikovurdering;2570033;2386345;customformelement;field;combo;;;;Impact fortrolighed;DA
ipw;form2386175;2386175;Risikovurdering;2570042;2386345;customformelement;field;combo;;;;Impact integritet;DA
ipw;form2386175;2386175;Risikovurdering;2570063;2386345;customformelement;field;combo;;;;Impact tilgÃ¦ngelighed;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2570314;;customform;block;;layout_fieldset;;;Risikovurdering;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2570316;2570314;customformelement;field;relation;;;form2386175;Risikovurdering;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2570323;2570314;customformelement;field;relation;;;form2386325;Type;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2570326;2570314;customformelement;field;text;;;;Foranstaltning;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2570327;2570314;customformelement;field;radiobutton;;;;Implementeret;DA
ipw;form2386175;2386175;Risikovurdering;2570328;2386341;customformelement;field;multiselect;;;form2386255;Foranstaltninger;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2570387;2570314;customformelement;field;combo;;;;Impact tilgÃ¦ngelighed;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2570391;2570314;customformelement;field;combo;;;;Impact integritet;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2570393;2570314;customformelement;field;combo;;;;Impact fortrolighed;DA
ipw;form2386175;2386175;Risikovurdering;2570404;2386345;customformelement;field;decimal;;;;Uforanstaltet risiko score;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2570424;2570314;customformelement;field;combo;;;;Sandsynlighed;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2570477;2570314;customformelement;field;decimal;;;;Foranstaltet risikoscore;DA
ipw;form2386255;2386255;Risikoforanstaltninger;2570564;2570314;customformelement;field;relation;;;form4129;Informationsaktiv;DA
ipw;form2386175;2386175;Risikovurdering;2570625;2386341;customformelement;field;text;;;;Kommentar;DA
ipw;form2386175;2386175;Risikovurdering;2570629;2386345;customformelement;special;;;layout_text;;Score = sandsynlighed * (fortrolighed + tilgÃ¦ngelighed + integritet * 2) / 4;DA
ipw;form2571026;2571026;Trusselskatalog;2571027;;customform;field;relation;;;form2571029;Kategori;DA
ipw;form2571029;2571029;Trusselskategori;2571030;;customform;field;string;;;;Kategori;DA
ipw;form2571026;2571026;Trusselskatalog;2571035;;customform;field;string;;;;Trussel;DA
ipw;form2571026;2571026;Trusselskatalog;2571036;;customform;field;text;;;;Kommentar;DA
ipw;form2386175;2386175;Risikovurdering;2571152;2386176;customformelement;field;relation_multiple;;;form2571026;Trusler;DA
ipw;form2386175;2386175;Risikovurdering;2571271;2386176;customformelement;field;relation_multiple;;;form2571029;Trusselskategori;DA
ipw;form2386175;2386175;Risikovurdering;2571281;2386176;customformelement;field;url;;;;Link til trusselskatalog;DA
ipw;form2386175;2386175;Risikovurdering;2571385;2386345;customformelement;field;combo;;;;Impact omdÃ¸mme;DA
ipw;form2386175;2386175;Risikovurdering;2571389;2386345;customformelement;field;combo;;;;Impact juridisk;DA
ipw;form2386175;2386175;Risikovurdering;2571683;2386176;customformelement;field;url;;;;Link til SOA / kontroller;DA
ipw;form2386175;2386175;Risikovurdering;2571849;2386176;customformelement;field;listselect;;;form4132;LeverandÃ¸r;DA
ipw;form1867496;1867496;Testpunkter pÃ¥ installationer;2572047;;customform;field;imagethumbattach;;;;Evt screenshot;DA
ipw;form2572240;2572240;Madbestilling;2572241;2572256;customformelement;field;relation;;;employee;Medarbejder;DA
ipw;form2572240;2572240;Madbestilling;2572242;2572255;customformelement;block;;layout_fieldset;;;Uge 29;DA
ipw;form2572240;2572240;Madbestilling;2572243;2572242;customformelement;field;checkbox;;;;U29 - Mandag;DA
ipw;form2572240;2572240;Madbestilling;2572244;2572242;customformelement;field;checkbox;;;;U29 - Tirsdag;DA
ipw;form2572240;2572240;Madbestilling;2572245;2572242;customformelement;field;checkbox;;;;U29 - Onsdag;DA
ipw;form2572240;2572240;Madbestilling;2572246;2572242;customformelement;field;checkbox;;;;U29 - Torsdag;DA
ipw;form2572240;2572240;Madbestilling;2572247;2572242;customformelement;field;checkbox;;;;U29 - Fredag;DA
ipw;form2572240;2572240;Madbestilling;2572248;2572258;customformelement;block;;layout_fieldset;;;Uge 30;DA
ipw;form2572240;2572240;Madbestilling;2572249;2572248;customformelement;field;checkbox;;;;U30- Mandag;DA
ipw;form2572240;2572240;Madbestilling;2572250;2572248;customformelement;field;checkbox;;;;U30- Tirsdag;DA
ipw;form2572240;2572240;Madbestilling;2572251;2572248;customformelement;field;checkbox;;;;U30- Onsdag;DA
ipw;form2572240;2572240;Madbestilling;2572252;2572248;customformelement;field;checkbox;;;;U30- Torsdag;DA
ipw;form2572240;2572240;Madbestilling;2572253;2572248;customformelement;field;checkbox;;;;U30 - Fredag;DA
ipw;form2572240;2572240;Madbestilling;2572255;;customform;block;;layout_column;;;Uge 29;DA
ipw;form2572240;2572240;Madbestilling;2572256;;customform;block;;layout_fieldset;;;Spiser frokost pÃ¥ kontoret;DA
ipw;form2572240;2572240;Madbestilling;2572258;;customform;block;;layout_column;;;Uge 30;DA
ipw;form2572240;2572240;Madbestilling;2572260;;customform;block;;layout_column;;;Uge 31;DA
ipw;form2572240;2572240;Madbestilling;2572261;2572260;customformelement;block;;layout_fieldset;;;Uge 31;DA
ipw;form2572240;2572240;Madbestilling;2572262;2572261;customformelement;field;checkbox;;;;U31 - Mandag;DA
ipw;form2572240;2572240;Madbestilling;2572263;2572261;customformelement;field;checkbox;;;;U31 - Tirsdag;DA
ipw;form2572240;2572240;Madbestilling;2572264;2572261;customformelement;field;checkbox;;;;U31 - Onsdag;DA
ipw;form2572240;2572240;Madbestilling;2572265;2572261;customformelement;field;checkbox;;;;U31 - Torsdag;DA
ipw;form2572240;2572240;Madbestilling;2572266;2572261;customformelement;field;checkbox;;;;U31 - Fredag;DA
ipw;form1621149;1621149;IPW Server;2573415;;customform;field;email;;;;NoReply adresse;DA
ipw;form1329139;1329139;Leverancer;2574319;;customform;block;;layout_fieldset;;;SALG: Potentialevurdering;DA
ipw;form10274;2386659;Intern IT Support;2576121;2386698;customformelement;field;checkbox;;;;TilsidesÃ¦t pÃ¥mindelse;DA
ipw;form4129;1248442;Informationsaktiver;2576941;;customform;field;text;;;;Backup;DA
ipw;form2583520;2583520;Simpel hjÃ¦lpetabel;2583521;;customform;field;string;;;;Tekst;DA
ipw;form2485976;2485976;2024-01-08 - JS Test;2583522;;customform;field;inline;;;form2583520;Inline;DA
ipw;form2584010;2584010;Formularkatalog;2584011;;customform;block;;layout_fieldset;;;Info;DA
ipw;form2584010;2584010;Formularkatalog;2584012;2584011;customformelement;special;;;createdby;;Oprettet af;DA
ipw;form2584010;2584010;Formularkatalog;2584013;2584011;customformelement;special;;;created;;Oprettet;DA
ipw;form2584010;2584010;Formularkatalog;2584302;2584011;customformelement;special;;;layout_linebreak;;Blank linje;DA
ipw;form2584010;2584010;Formularkatalog;2584014;2584011;customformelement;special;;;changedby;;Seneste Ã¦ndring foretaget af;DA
ipw;form2584010;2584010;Formularkatalog;2584015;2584011;customformelement;special;;;changed;;Seneste Ã¦ndring foretaget d.;DA
ipw;form2584010;2584010;Formularkatalog;2584016;;customform;block;;layout_fieldset;;;Formular stamdata;DA
ipw;form2584010;2584010;Formularkatalog;2584017;2584016;customformelement;field;listselect;;;form2584018;Kategori;DA
ipw;form2584018;2584018;Formularkatalog - Kategori;2584019;;customform;field;string;;;;Kategori;DA
ipw;form2584010;2584010;Formularkatalog;2584060;2584016;customformelement;field;radiobutton;;;;Hvor er formularen installeret?;DA
ipw;form2584010;2584010;Formularkatalog;2584213;2584016;customformelement;field;relation;;;company;Kunde;DA
ipw;form2584010;2584010;Formularkatalog;2584225;2584016;customformelement;field;text;;;;Beskriv hvor formularen kan findes;DA
ipw;form2584010;2584010;Formularkatalog;2584228;2584232;customformelement;field;text;;;;Beskrivelse af formularen;DA
ipw;form2584010;2584010;Formularkatalog;2584230;2584232;customformelement;field;text;;;;Hvad gÃ¸r formularen god?;DA
ipw;form2584010;2584010;Formularkatalog;2584232;;customform;block;;layout_fieldset;;;Formularinformationer;DA
ipw;form2584010;2584010;Formularkatalog;2584233;2584232;customformelement;field;text;;;;Hvad kunne gÃ¸re formularen bedre?;DA
ipw;form2584010;2584010;Formularkatalog;2584234;2584232;customformelement;field;confirmcheckbox;;;;Kunden har givet tilladelse til at formularen mÃ¥ anvendes hos andre kunder;DA
ipw;form2584010;2584010;Formularkatalog;2584236;2584232;customformelement;field;relation;;;form2584255;Hvad er din vurdering af formularen fra 1 - 10?;DA
ipw;form2584010;2584010;Formularkatalog;2584238;2584232;customformelement;field;confirmcheckbox;;;;Kunden har givet tilladelse til at formularen mÃ¥ oprettes som formularinspiration pÃ¥ demositet;DA
ipw;form2584251;2584251;Formularkatalog - Ã˜vrige vurderinger;2584283;;customform;field;text;;;;Hvad gÃ¸r formularen god?;DA
ipw;form2584010;2584010;Formularkatalog;2584250;;customform;block;;layout_fieldset;;;Ã˜vrige vurderinger;DA
ipw;form2584251;2584251;Formularkatalog - Ã˜vrige vurderinger;2584252;;customform;field;userrelation;;;;Vurderet af;DA
ipw;form2584251;2584251;Formularkatalog - Ã˜vrige vurderinger;2584254;;customform;field;relation;;;form2584255;Vurdering;DA
ipw;form2584255;2584255;Formularkatalog - Vurderingsskala;2584256;;customform;field;integer;;;;Vurdering;DA
ipw;form2584251;2584251;Formularkatalog - Ã˜vrige vurderinger;2584285;;customform;field;text;;;;Hvad kunne gÃ¸re formularen bedre?;DA
ipw;form2584010;2584010;Formularkatalog;2584287;2584250;customformelement;field;inline;;;form2584251;Ã˜vrige vurderinger - Indlejret tabel;DA
ipw;form2584010;2584010;Formularkatalog;2584336;2584016;customformelement;field;url;;;;URL til installationen;DA
ipw;form2326189;2326189;Studieprojektopgaver;2584385;;customform;field;text;;;;Teaser;DA
ipw;form4129;1248442;Informationsaktiver;2584728;;customform;field;combo;;;;PrimÃ¦rt cost center;DA
ipw;form2584010;2584010;Formularkatalog;2584739;2584016;customformelement;field;radiobutton;;;;Status pÃ¥ formular;DA
ipw;form2584010;2584010;Formularkatalog;2585133;2584232;customformelement;field;string;;;;Navn pÃ¥ formularen;DA
ipw;form2584010;2584010;Formularkatalog;2584740;2584016;customformelement;field;text;;;;Status beskrivelse;DA
ipw;form1654140;1654140;Audit;2586845;2253532;customformelement;special;;;state;;Stadie;DA
ipw;form2584010;2584010;Formularkatalog;2586980;2584232;customformelement;field;checkbox;;;;Formularen krÃ¦ver specialtilpasning;DA
ipw;form2584010;2584010;Formularkatalog;2586981;2584232;customformelement;field;decimal;;;;Hvor mange udviklingstimer blev anvendt ved sidste implementering af formularen?;DA
ipw;form2584010;2584010;Formularkatalog;2587061;2584016;customformelement;field;string;;;;Evt. specificering af formular/kategori;DA
ipw;form2584010;2584010;Formularkatalog;2587063;2584016;customformelement;field;radiobutton;;;;Stadier;DA
ipw;form493061;493061;Oprettelse af ipw.dk-site;2589076;;customform;field;checkbox;;;;Opret i ElasticSearch (!);DA
ipw;form1359330;1359330;Statement of Applicability SOA;2591545;2591552;customformelement;field;string;;;;Version;DA
ipw;form1359330;1359330;Statement of Applicability SOA;2591546;2591552;customformelement;field;date;;;;Dato (Date of Issue);DA
ipw;form1359330;1359330;Statement of Applicability SOA;2591552;;customform;block;;layout_fieldset;;;Ekstern information;DA
ipw;form1359330;1359330;Statement of Applicability SOA;2591553;;customform;block;;layout_fieldset;;;Intern information;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2592044;;customform;block;;layout_fieldset;;;Stamdata;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2592048;;customform;block;;layout_fieldset;;;EntraID opsÃ¦tning;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2592051;2592048;customformelement;field;string;;;;Aftalt Entra ID Prefix;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2592054;2592048;customformelement;field;confirmcheckbox;;;;Synkroniserings job opsat;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2592057;2592048;customformelement;field;confirmcheckbox;;;;UpdateFederationMetadata opsat;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2592060;2592048;customformelement;field;checkbox;;;;OpsÃ¦tning mangler;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2592064;2592048;customformelement;field;text;;;;Uddybning pÃ¥ manglende opsÃ¦tning;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2592077;2592048;customformelement;field;checkbox;;;;Er der nogle sÃ¦rlige aftaler?;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2592081;2592048;customformelement;field;text;;;;SÃ¦rlige aftaler;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2592090;2592048;customformelement;field;string;;;;Aftalte brugergrupper;DA
ipw;form1600633;1600633;Test bandit;2592857;;customform;field;inline;;;usergroup;Referencetabel;DA
ipw;form2421590;2421590;LeverandÃ¸revalueringer;2595977;;customform;field;inline;;;form2386175;Risikovurderinger;DA
ipw;form2597892;2597892;Vidensdeling;2597893;2597901;customformelement;field;string;;;;Emne;DA
ipw;form2597892;2597892;Vidensdeling;2597895;2597901;customformelement;field;text;;;;Uddybende beskrivelse;DA
ipw;form2597892;2597892;Vidensdeling;2597901;;customform;block;;layout_fieldset;;;Jeg har brug for mere viden om...;DA
ipw;form10274;2386659;Intern IT Support;2601947;2386665;customformelement;special;;;layout_text;;Registrerer du tid, kan du bruge flg. opg.nr: 83245;DA
ipw;form1927875;1927875;Azure - UdlÃ¸b af client secret;2610308;2592044;customformelement;special;;;createdby;;Ansvarlig for opsÃ¦tning;DA
ipw;form1329139;1329139;Leverancer;2612534;;customform;block;;layout_fieldset;;;UDGÃ…ET felter;DA
ipw;form1329139;1329139;Leverancer;2612540;1361554;customformelement;special;;;layout_text;;Installationen oprettes pÃ¥ domÃ¦net xxxx.ipw.dk;DA
ipw;form1329139;1329139;Leverancer;2612546;1361554;customformelement;special;;;layout_text;;Installationen oprettes pÃ¥ domÃ¦net <b>xxxx.ipwsystems.net</b>;DA
ipw;form1329139;1329139;Leverancer;2612585;1361554;customformelement;field;radiobutton;;;;Kunden Ã¸nsker at anvende eget domÃ¦ne;DA
