"Kunde","customname","customform","name","fieldobjectid","fieldparentid","fieldparenttype","elementtype","fieldtype","blocktype","specialtype","fieldrelation","fieldlabel","language"
ipw,form1418063,1418063,Evaluering af Ny kunde forløb,1601214,"1418072",customformelement,field,userrelation_multiple,"","","",Øvrige ressourcer fra Leverancen,DA
ipw,form1600633,1600633,Test bandit,1601253,"",customform,field,listselect,"","",user,Bruger,DA
ipw,form1600633,1600633,Test bandit,1601273,"",customform,field,relation_multiple,"","",employee,Liste B,DA
ipw,form1600633,1600633,Test bandit,1601278,"1945011",customformelement,field,multiselect,"","",employee,Flere valg,DA
ipw,form1621149,1621149,IPW Server,1621150,"",customform,field,string,"","","",Server,DA
ipw,form1621149,1621149,IPW Server,1621151,"",customform,field,string,"","","",IP,DA
ipw,form1621786,1621786,PHP Extensions,1621787,"",customform,field,string,"","","",Extension,DA
ipw,form1600633,1600633,Test bandit,1624741,"1945011",customformelement,field,integer,"","","",Heltal,DA
ipw,form1600633,1600633,Test bandit,1625657,"",customform,field,decimal,"","","",talfelt (uden decimaler),DA
ipw,form1642724,1642724,Salgsaktiviteter - Kategorier,1642725,"",customform,field,string,"","","",Kategorinavn,DA
ipw,form1438650,1438650,Salgsaktiviteter,1642732,"",customform,field,relation,"","",form1642724,Kategori,DA
ipw,form1438650,1438650,Salgsaktiviteter,1642734,"",customform,field,date,"","","",Dato,DA
ipw,form1438650,1438650,Salgsaktiviteter,1642735,"",customform,field,url,"","","",Link til optagelse,DA
ipw,form1600633,1600633,Test bandit,1643183,"",customform,field,html,"","","",Rich text,DA
ipw,form829798,829798,Lead til salg,1644095,"",customform,field,radiobutton,"","","",Initial Aktion,DA
ipw,form1644524,1644524,Salgsaktiviteter - Emne / Type,1644525,"",customform,field,string,"","","",Emne / Type,DA
ipw,form1644524,1644524,Salgsaktiviteter - Emne / Type,1644527,"",customform,field,relation,"","",form1642724,Kategori,DA
ipw,form1438650,1438650,Salgsaktiviteter,1644555,"",customform,field,relation,"","",form1644524,Emne / Type,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644606,"",customform,block,"",layout_fieldset,"","",Intern Salg,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644625,"1644606",customformelement,field,confirmcheckbox,"","","",Dato afstemt internt. Booket i IPW Kursus kalenderen. Kursuslokale booket.,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644611,"1644941",customformelement,field,relation,"","",form1438650,Vælg Kursus,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644623,"1644941",customformelement,field,userrelation,"","",user,Instruktør,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644630,"",customform,block,"",layout_fieldset,"","",Marketing / Website administrator (Helena/Anne/Anton G/Merete),DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644634,"1644630",customformelement,field,confirmcheckbox,"","","",Mailkampagne 1 er udsendt,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644635,"1644630",customformelement,field,confirmcheckbox,"","","",Website er ajourført med relevant kursustekst inkl. tilmeldingsformular,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644636,"1644630",customformelement,field,url,"","","",Indsæt Link til mailchimp kampagne,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644639,"1644630",customformelement,field,confirmcheckbox,"","","",Mailkampagne 2 er udsendt - Påmindelse,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644640,"1644630",customformelement,field,url,"","","",Indsæt Link til mailchimp kampagne,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644644,"",customform,block,"",layout_fieldset,"","",Instruktør - Før og efter kursus,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644645,"1644644",customformelement,field,confirmcheckbox,"","","",Opfølgningsmail er sendt ud til kursusdeltagerne,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644646,"1644644",customformelement,field,confirmcheckbox,"","","",Deltagerlisten er ajourført i relation til fakturering,DA
ipw,form1644926,1644926,Bekræftede kursusdeltagere,1644927,"",customform,field,string,"","","",Bemærkning,DA
ipw,form1644926,1644926,Bekræftede kursusdeltagere,1644930,"",customform,field,listselect,"","",contact,Deltager,DA
ipw,form1644926,1644926,Bekræftede kursusdeltagere,1644938,"",customform,field,relation,"","",company,Virksomhed,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644941,"",customform,block,"",layout_fieldset,"","",Kursusinformation,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644944,"",customform,block,"",layout_fieldset,"","",Kursusdeltagere,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1644947,"1644944",customformelement,field,inline,"","",form1644926,Kursusdeltagere,DA
ipw,form1644926,1644926,Bekræftede kursusdeltagere,1644956,"",customform,field,checkbox,"","","",No show,DA
ipw,form1644926,1644926,Bekræftede kursusdeltagere,1644957,"",customform,field,email,"","","",E-mail,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1645011,"1644941",customformelement,field,checkbox,"","","",Kurset er lukket for tilmelding på website (MAX opnået),DA
ipw,form1644926,1644926,Bekræftede kursusdeltagere,1645122,"",customform,field,confirmcheckbox,"","","",Velkomstmail sendt - 1 uge før.,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1645126,"1644941",customformelement,field,userrelation,"","",user,Ansvarlig for udsendelse af velkomstmail en uge før kursus,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1645138,"1644941",customformelement,field,date,"","","",Kursusdato,DA
ipw,form1644926,1644926,Bekræftede kursusdeltagere,1645153,"",customform,field,confirmcheckbox,"","","",Kursusopgave oprettet på kunden,DA
ipw,form1645155,1645155,Venteliste Kursusdeltagere,1645156,"",customform,field,listselect,"","",contact,På venteliste,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1645159,"1644944",customformelement,field,inline,"","",form1645155,På venteliste grundet fuld hold,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1645220,"1647700",customformelement,field,confirmcheckbox,"","","",Deltagere overført til Salgsaktiviteter,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1645235,"1644941",customformelement,special,"","",layout_text,"",Det er pt. Lene i Intern Salg der starter tjeklisten op,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1645241,"1644941",customformelement,field,userrelation,"","",user,Ansvarlig for mailkampagne i mailchimp inkl. udsendelse,DA
ipw,form1600633,1600633,Test bandit,1645259,"",customform,field,url,"","","",url,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1646386,"1644944",customformelement,field,integer,"","","",Antal tilmeldte,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1647700,"",customform,block,"",layout_fieldset,"","",Admin / Afslutning,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1647704,"1647700",customformelement,field,confirmcheckbox,"","","",Fakturering gennemført,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1647709,"1644941",customformelement,special,"","",responsible,"",Ansvarlig,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1647828,"1644606",customformelement,field,listselect,"","",ipwtask,Opret/tilknyt tidsregistreringsopgave til Instruktør,DA
ipw,form1600633,1600633,Test bandit,1651686,"",customform,field,output,"","","",Fasttest,DA
ipw,form1201835,1201835,Kontraktstyring,1651875,"",customform,block,"",layout_fieldset,"","",Databehandleraftale,DA
ipw,form1201835,1201835,Kontraktstyring,1651880,"1651875",customformelement,field,date,"","","",Revideret,DA
ipw,form1201835,1201835,Kontraktstyring,1651978,"",customform,special,"","",state,"",Stadie,DA
ipw,form1652066,1652066,Notifikationstekster,1652067,"",customform,field,string,"","","",Navn,DA
ipw,form1652066,1652066,Notifikationstekster,1652068,"",customform,field,string,"","","",ID,DA
ipw,form1652066,1652066,Notifikationstekster,1652069,"",customform,field,string,"","","",Sprog,DA
ipw,form1652066,1652066,Notifikationstekster,1652070,"",customform,field,html,"","","",Tekst,DA
ipw,form1654140,1654140,Audit,1654152,"2253532",customformelement,field,relation,"","",form2253541,Type,DA
ipw,form1654140,1654140,Audit,2253561,"2253532",customformelement,field,text,"","","",Kommentar,DA
ipw,form1654140,1654140,Audit,1654155,"2253532",customformelement,field,date,"","","",Dato,DA
ipw,form1654140,1654140,Audit,1654156,"2253532",customformelement,field,string,"","","",Emne/område,DA
ipw,form1654140,1654140,Audit,1654157,"2253532",customformelement,field,userrelation_multiple,"","","",Udføres af,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1655961,"1644644",customformelement,field,confirmcheckbox,"","","",Velkomstmail sendt til alle deltagere  - ca. 1 uge før,DA
ipw,form1564893,1564893,Procesaktiviteter (definition),1656675,"",customform,field,decimal,"","","",Deadline antal dage fra begivenhedsdato,DA
ipw,form1564893,1564893,Procesaktiviteter (definition),1656691,"",customform,field,combo,"","","",Type,DA
ipw,form1656739,1656739,Proces,1656744,"",customform,field,string,"","","",Procesnavn,DA
ipw,form1656749,1656749,Procesaktiviteter,1656750,"",customform,field,string,"","","",Aktivitet,DA
ipw,form1656749,1656749,Procesaktiviteter,1656751,"",customform,field,text,"","","",Beskrivelse,DA
ipw,form1656749,1656749,Procesaktiviteter,1656752,"",customform,field,date,"","","",Deadline,DA
ipw,form1656749,1656749,Procesaktiviteter,1656756,"",customform,field,combo,"","","",Type,DA
ipw,form1656739,1656739,Proces,1656766,"",customform,field,string,"","","",Vedrørende,DA
ipw,form1564893,1564893,Procesaktiviteter (definition),1656844,"",customform,field,userrelation,"","",user,Ansvarlig,DA
ipw,form1656749,1656749,Procesaktiviteter,1656855,"",customform,field,listselect,"","",document,Evt dokument,DA
ipw,form1656749,1656749,Procesaktiviteter,1656918,"",customform,special,"","",responsible,"",Ansvarlig,DA
ipw,form1657878,1657878,Hotline prisgrupper,1657879,"",customform,field,string,"","","",Prisgruppe,DA
ipw,form1657878,1657878,Hotline prisgrupper,1657880,"",customform,field,decimal,"","","",Timer pr. måned,DA
ipw,form1657878,1657878,Hotline prisgrupper,1657881,"",customform,field,decimal,"","","","6 måneder maks",DA
ipw,form1657878,1657878,Hotline prisgrupper,1657882,"",customform,field,integer,"","","",Antal tilladte overtræk,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1659595,"1644644",customformelement,field,confirmcheckbox,"","","",Deltagerbevis fremsendt til kursusdeltagerne,DA
ipw,form1600633,1600633,Test bandit,1661271,"",customform,field,texthistory,"","","",Tekst,DA
ipw,form1600633,1600633,Test bandit,1673664,"",customform,special,"","",createdby,"",oprettter,DA
ipw,form1600633,1600633,Test bandit,1680722,"",customform,special,"","",layout_fixedimage,"",Fast billede,DA
ipw,form1600633,1600633,Test bandit,1682905,"",customform,field,string,"","","",js - her,DA
ipw,form1683675,1683675,SI - Handleplan,1683677,"",customform,block,"",layout_fieldset,"","",Info,DA
ipw,form1683675,1683675,SI - Handleplan,1683678,"1729633",customformelement,special,"","",created,"",Oprettet,DA
ipw,form1683675,1683675,SI - Handleplan,1683679,"1729633",customformelement,special,"","",createdby,"",Oprettet af,DA
ipw,form1683675,1683675,SI - Handleplan,1683680,"",customform,block,"",layout_fieldset,"","",Kildemateriale fra strategiprocessen,DA
ipw,form1683675,1683675,SI - Handleplan,1683681,"2359167",customformelement,field,string,"","","",Titel - kort navn,DA
ipw,form1683675,1683675,SI - Handleplan,1683682,"2359135",customformelement,field,relation,"","",form1683707,GL - Stategisk initiativ,DA
ipw,form1683675,1683675,SI - Handleplan,1683683,"",customform,block,"",layout_fieldset,"","",Handlingsplan,DA
ipw,form1683675,1683675,SI - Handleplan,1683687,"1683683",customformelement,field,text,"","","",Målsætning / Formål,DA
ipw,form1683675,1683675,SI - Handleplan,1683688,"1683683",customformelement,field,text,"","","",Økonomisk indvirkning,DA
ipw,form1683675,1683675,SI - Handleplan,1683689,"1683683",customformelement,field,text,"","","",Investering,DA
ipw,form1683675,1683675,SI - Handleplan,1683691,"1683683",customformelement,field,text,"","","",Risici og håndtering heraf,DA
ipw,form1683675,1683675,SI - Handleplan,1683791,"2359167",customformelement,field,userrelation,"","","",Ansvarlig leder,DA
ipw,form1683675,1683675,SI - Handleplan,1683693,"1683683",customformelement,field,text,"","","",Succeskriterier,DA
ipw,form1683675,1683675,SI - Handleplan,1683695,"2359187",customformelement,special,"","",changed,"",Sidst opdateret,DA
ipw,form1683675,1683675,SI - Handleplan,1683696,"2359187",customformelement,special,"","",changedby,"",Opdateret af,DA
ipw,form1683707,1683707,Strategiske initiativer,1683708,"",customform,field,text,"","","",Tekst,DA
ipw,form1683712,1683712,SI - Must win battles,1683714,"",customform,field,string,"","","",MWB,DA
ipw,form1683707,1683707,Strategiske initiativer,1683724,"",customform,field,relation,"","",form1683712,MWB,DA
ipw,form1683707,1683707,Strategiske initiativer,1683726,"",customform,field,string,"","","",Id,DA
ipw,form1683707,1683707,Strategiske initiativer,1683727,"",customform,field,relation,"","",form1683736,Periode,DA
ipw,form1683736,1683736,SI - perioder,1683737,"",customform,field,string,"","","",Periode,DA
ipw,form1683793,1683793,SI - Aktiviteter,1683796,"",customform,field,text,"","","",Aktivitet,DA
ipw,form1683793,1683793,SI - Aktiviteter,1683797,"",customform,field,date,"","","",Deadline,DA
ipw,form1683793,1683793,SI - Aktiviteter,1683798,"",customform,field,combo,"","","",Status,DA
ipw,form1683793,1683793,SI - Aktiviteter,1683800,"",customform,field,userrelation,"","","",Superviserende leder,DA
ipw,form1683793,1683793,SI - Aktiviteter,1683801,"",customform,field,relation,"","",form1683675,Strategisk initiativ,DA
ipw,form829798,829798,Lead til salg,1688496,"",customform,field,listselect,"","",company,Vælg/Opret Virksomhed,DA
ipw,form829798,829798,Lead til salg,1688508,"",customform,field,radiobutton,"","","",Leadtype,DA
ipw,form1644574,1644574,Tjekliste ved Kursusaktiviteter,1690002,"1644941",customformelement,field,checkbox,"","","",Kursus blev ikke gennemført,DA
ipw,form1600633,1600633,Test bandit,1695625,"",customform,special,"","",layout_fixedimage,"",Billede,DA
ipw,form1173673,1173673,Erfaringer & Forbedringsmuligheder,1695713,"1397494",customformelement,field,checkbox,"","","",Kundereklamation,DA
ipw,form1173673,1173673,Erfaringer & Forbedringsmuligheder,1695722,"1397494",customformelement,field,text,"","","",Kundens reklamationsbeskrivelse,DA
ipw,form1600633,1600633,Test bandit,1704440,"",customform,field,relation,"","",usergroup,Brugergruppe,DA
ipw,form1704636,1704636,Den lille test bandit hjælper,1704637,"",customform,field,string,"","","",Tekst,DA
ipw,form1704636,1704636,Den lille test bandit hjælper,1704638,"",customform,field,radiobutton,"","","",Godkendt,DA
ipw,form1704636,1704636,Den lille test bandit hjælper,1704640,"",customform,field,confirmcheckbox,"","","",Udført af,DA
ipw,form1600633,1600633,Test bandit,1704688,"",customform,field,inline,"","",form1704636,Indlejret tabel checkliste,DA
ipw,form1683675,1683675,SI - Handleplan,1706709,"2359167",customformelement,field,relation,"","",form1683712,MWB - Must Win Battle,DA
ipw,form1683675,1683675,SI - Handleplan,1706730,"1754955",customformelement,field,combo,"","","",Status,DA
ipw,form1600633,1600633,Test bandit,1707724,"",customform,field,texthistory,"","","",Kommentarfelt med historik,DA
ipw,form1600633,1600633,Test bandit,1709768,"",customform,field,attachfile,"","","",Fil fra PC,DA
ipw,form1683675,1683675,SI - Handleplan,1711069,"2359135",customformelement,field,relation,"","",form1683707,Evt. anden strategisk initiativ,DA
ipw,form1683793,1683793,SI - Aktiviteter,1711096,"",customform,field,texthistory,"","","",Fremdrift,DA
ipw,form1683793,1683793,SI - Aktiviteter,1711098,"",customform,field,autonum,"","","",ID,DA
ipw,form1683675,1683675,SI - Handleplan,1711129,"1729633",customformelement,field,autonum,"","","",ID,DA
ipw,form1683793,1683793,SI - Aktiviteter,1711192,"",customform,special,"","",layout_buttonupload,"",Upload filer,DA
ipw,form1329139,1329139,Leverancer,1711349,"2612534",customformelement,field,radiobutton,"","","",Er løsningen Hostet?,DA
ipw,form1712765,1712765,Forecast,1712766,"",customform,field,date,"","","",Dato,DA
ipw,form1712765,1712765,Forecast,1712776,"",customform,field,decimal,"","","",Tilbudssum: Tilbud >= 50% Deadline <90 dage,DA
ipw,form1712765,1712765,Forecast,1712780,"",customform,field,decimal,"","","",Sum ordrebeholdning (Tilgode),DA
ipw,form1712765,1712765,Forecast,1712782,"",customform,field,decimal,"","","",Sum ordrebeholdning (Est.tilgode),DA
ipw,form1600633,1600633,Test bandit,1715892,"",customform,field,colorpicker,"","","",Colortest,DA
ipw,form1173673,1173673,Erfaringer & Forbedringsmuligheder,1716067,"1397446",customformelement,field,combo,"","","",Kategori,DA
ipw,form1704636,1704636,Den lille test bandit hjælper,1716341,"",customform,field,text,"","","",Tekstfelt,DA
ipw,form1600633,1600633,Test bandit,1721711,"",customform,field,relation,"","",document,Sort missing?,DA
ipw,form1712765,1712765,Forecast,1723857,"",customform,field,attachfile,"","","",Gemt PDF af fordeling,DA
ipw,form1683675,1683675,SI - Handleplan,1729611,"2359167",customformelement,field,relation,"","",form1683736,Igangsættelsesperiode,DA
ipw,form1683675,1683675,SI - Handleplan,1729633,"1683677",customformelement,block,"",layout_column,"","","1",DA
ipw,form1704636,1704636,Den lille test bandit hjælper,1735012,"",customform,field,date,"","","",Dato,DA
ipw,form1600633,1600633,Test bandit,1736329,"",customform,field,string,"","","",Nr.,DA
ipw,form1600633,1600633,Test bandit,1736332,"",customform,field,combo,"","","",Kategori,DA
ipw,form1600633,1600633,Test bandit,1736335,"",customform,field,combo,"","","",Type,DA
ipw,form1600633,1600633,Test bandit,1736395,"",customform,field,text,"","","",Beskrivelse,DA
ipw,form1600633,1600633,Test bandit,1737346,"",customform,field,multiselect,"","",form1196214,test,DA
ipw,form936826,936826,Opsigelse af løsning,1741948,"",customform,special,"","",responsible,"",Ansvarlig,DA
ipw,form695920,695920,Budgettal,1745154,"",customform,field,decimal,"","","",Debiteret support,DA
ipw,form695920,695920,Budgettal,1745155,"",customform,field,decimal,"","","",Kursusvirksomhed,DA
ipw,form1746464,1746464,Small Business - Varer,1746466,"",customform,field,string,"","","",Navn,DA
ipw,form1746464,1746464,Small Business - Varer,1746467,"",customform,field,decimal,"","","",Pris ex moms,DA
ipw,form1746464,1746464,Small Business - Varer,1746468,"",customform,field,combo,"","","",Varegruppe,DA
ipw,form1683675,1683675,SI - Handleplan,1754955,"",customform,block,"",layout_fieldset,"","",Status,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758189,"",customform,field,combo,"","","",Hvor tit arbejder du hjemmefra nu om ugen (i gennemsnit),DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758198,"",customform,field,combo,"","","",Hvor meget forventer du at arbejde hjemmefra efter 'Corona' (i gennemsnit),DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758199,"",customform,block,"",layout_fieldset,"","",Arbejdsplads,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758200,"1758199",customformelement,special,"","",layout_text,"",Følgende spørgsmål handler om din arbejdsplads derhjemme eller det sted derhjemme hvor du arbejder når du arbejder hjemmefra.,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758201,"1758199",customformelement,field,combo,"","","",Hvor stor er afstanden fra dine øjne til skærmen(e),DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758205,"1758199",customformelement,field,radiobutton,"","","",Har du frit benplads under dit arbejdsbord?,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758206,"",customform,special,"","",layout_fixedimage,"",Benplads,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758236,"1758199",customformelement,field,combo,"","","",Hvor meget afstand er der bag forkanten af dit skrivebord? Dvs hvor meget plads er der til at bevæge din stol bagud.,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758237,"1758199",customformelement,field,combo,"","","",Hvor meget benplads har du i bredden? Dvs hvor meget du kan bevæge dine ben til højre og til venstre.,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758238,"1758199",customformelement,field,radiobutton,"","","",Kan dit bord indstilles i højde?,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758239,"1758199",customformelement,field,combo,"","","","Har du en fast arbejdsplads der er indstillet til computerarbejde? Dvs ikke køkkenbordet, havebordet, osv.",DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758240,"1758199",customformelement,field,combo,"","","",Bruger du en kontorstol der kan indstilles?,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758242,"1758199",customformelement,field,combo,"","","","Har du tastatur, mus, og ekstern skærm tilsluttet din bærbar pc når du arbejder hjemmefra?",DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758250,"1758199",customformelement,field,combo,"","","",Har du reflektion fra lys eller vinduer i din skærm?,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758245,"1758199",customformelement,field,text,"","","",Specificer,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758254,"1758199",customformelement,field,combo,"","","",Hvordan oplever du belysningen på din arbejdsplads?,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758255,"1758199",customformelement,field,radiobutton,"","","",Kan du arbejde uforstyrret?,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758259,"1758199",customformelement,field,radiobutton,"","","",Kan du arbejde frit for støjgener?,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758260,"1758199",customformelement,field,combo,"","","","Kan du bruge software online du har til rådighed til at udføre dit arbejde, f.e. adgang til IPW intranet, adgang til kunder, eller online setup for kundemøder.",DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758261,"1758199",customformelement,field,text,"","","",Forklar,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758267,"1758199",customformelement,field,text,"","","",Hvilke støjgener?,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758270,"1758199",customformelement,field,text,"","","",Hvad for slags forstyrrelser?,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758287,"",customform,special,"","",layout_fixedimage,"",Armplads,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758288,"",customform,special,"","",layout_fixedimage,"",Bevægelse,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758289,"",customform,special,"","",layout_fixedimage,"",Holdning,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758321,"1758199",customformelement,special,"","",layout_text,"",Se også billederne under spørgeskemaet og brug gerne et målebånd.,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758302,"1758199",customformelement,field,text,"","","",Kommentar,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758314,"1758199",customformelement,special,"","",layout_text,"",Du skal tage udgangspunkt i din almindelige arbejdsstilling.,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758322,"1758199",customformelement,field,text,"","","",Hvornår oplever du en dårlig belysning?,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758341,"1758199",customformelement,field,combo,"","","",Oplever du at du har den rigtige arbejdsstilling?,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1758384,"",customform,special,"","",createdby,"",Oprettet af,DA
ipw,form1761709,1761709,Onboarding - opgaver,1761710,"",customform,field,string,"","","",Beskrivelse,DA
ipw,form1761741,1761741,Onboarding - opgavetyper,1761742,"",customform,field,string,"","","",Typenavn,DA
ipw,form1761709,1761709,Onboarding - opgaver,1761713,"",customform,field,relation,"","",form1761741,Type,DA
ipw,form1761709,1761709,Onboarding - opgaver,1761714,"",customform,field,integer,"","","",Sortering,DA
ipw,form1761709,1761709,Onboarding - opgaver,1761715,"",customform,field,confirmcheckbox,"","","",Udført,DA
ipw,form1761716,1761716,Onboarding - HR,1761717,"",customform,field,string,"","","",Medarbejdernavn,DA
ipw,form1761718,1761718,Onboarding - Administration,1761719,"",customform,field,relation,"","",form1761716,Medarbejdernavn,DA
ipw,form1761718,1761718,Onboarding - Administration,1763992,"",customform,field,inline,"","",form1761709,Opgaver,DA
ipw,form1763994,1763994,Onboarding - Direktion,1763995,"",customform,field,relation,"","",form1761716,Medarbejdernavn,DA
ipw,form1763994,1763994,Onboarding - Direktion,1763996,"",customform,field,inline,"","",form1761709,Opgaver,DA
ipw,form1763998,1763998,Onboarding - IT,1763999,"",customform,field,relation,"","",form1761716,Medarbejdernavn,DA
ipw,form1763998,1763998,Onboarding - IT,1764000,"",customform,field,inline,"","",form1761709,Opgaver,DA
ipw,form1764002,1764002,Onboarding - Mentor,1764003,"",customform,field,relation,"","",form1761716,Medarbejdernavn,DA
ipw,form1764002,1764002,Onboarding - Mentor,1764004,"",customform,field,relation,"","",user,Vælg mentor,DA
ipw,form1764002,1764002,Onboarding - Mentor,1764005,"",customform,field,inline,"","",form1761709,Opgaver,DA
ipw,form1764007,1764007,Onboarding - Nærmeste leder,1764008,"",customform,field,relation,"","",form1761716,Medarbejdernavn,DA
ipw,form1764007,1764007,Onboarding - Nærmeste leder,1764009,"",customform,field,userrelation,"","","",Vælg nærmeste leder,DA
ipw,form1764007,1764007,Onboarding - Nærmeste leder,1764015,"",customform,field,inline,"","",form1761709,Opgaver,DA
ipw,form1764002,1764002,Onboarding - Mentor,1764022,"",customform,special,"","",responsible,"",Mentor,DA
ipw,form1764007,1764007,Onboarding - Nærmeste leder,1764046,"",customform,special,"","",responsible,"",Ansvarlig,DA
ipw,form829798,829798,Lead til salg,1764446,"",customform,special,"","",responsible,"",Ansvarlig,DA
ipw,form1765036,1765036,OTP,1765037,"",customform,field,string,"","","",Secret,DA
ipw,form1683675,1683675,SI - Handleplan,1789364,"1754955",customformelement,field,text,"","","",Status / Lessons Learned,DA
ipw,form1791986,1791986,Vareoversigt,1791987,"",customform,field,relation,"","",ipwproduct,Vare,DA
ipw,form1791986,1791986,Vareoversigt,1791988,"1791995",customformelement,field,html,"","","",Tilbudstekst,DA
ipw,form1791986,1791986,Vareoversigt,1791995,"",customform,block,"",layout_fieldset,"","",Tilbud,DA
ipw,form1791986,1791986,Vareoversigt,1791989,"1791995",customformelement,field,listselect,"","",document,Tilbudsskabelon DK,DA
ipw,form1791986,1791986,Vareoversigt,1791990,"",customform,block,"",layout_fieldset,"","",Installation,DA
ipw,form1791986,1791986,Vareoversigt,1791991,"1791990",customformelement,field,radiobutton,"","","",Aktiveres via konfiguration,DA
ipw,form1791986,1791986,Vareoversigt,1791992,"1791990",customformelement,field,listselect,"","",document,Vejledning,DA
ipw,form1791986,1791986,Vareoversigt,1791996,"1791995",customformelement,field,radiobutton,"","","",Har særskilt tilbudsskabelon,DA
ipw,form1791986,1791986,Vareoversigt,1792000,"",customform,block,"",layout_fieldset,"","",Dokumentation,DA
ipw,form1791986,1791986,Vareoversigt,1792002,"1792000",customformelement,field,url,"","","",Website DK,DA
ipw,form1791986,1791986,Vareoversigt,1792003,"1792000",customformelement,field,url,"","","",Website EN,DA
ipw,form1791986,1791986,Vareoversigt,1792004,"1792000",customformelement,field,url,"","","",Supportsite,DA
ipw,form1791986,1791986,Vareoversigt,1792005,"1792000",customformelement,field,radiobutton,"","","",Webinar,DA
ipw,form1791986,1791986,Vareoversigt,1792017,"1791990",customformelement,field,radiobutton,"","","",Installationsvejledning,DA
ipw,form1791986,1791986,Vareoversigt,1792013,"1792000",customformelement,field,url,"","","",Webinaroversigt,DA
